"motusRecvID","recvProjectID","receiverID","recvDeployID","port","antennaType","bearing","magneticBearing","trueBearing","tilt","polBearing","polTilt","heightMeters","filter","cableLengthMeters","cableType","mountDistanceMeters","mountBearing","details","elevationAngle","polarization1","polarization2","deploymentStatus","dongle_type","frequency"
"641","3","SG-1614BBBK1655","5704","3","yagi-9-laird","312.0","312.0","294.79297","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"641","3","SG-1614BBBK1655","7414","1","yagi-9-laird","42.0","42.0","24.91826","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"641","3","SG-1614BBBK1655","7414","2","yagi-9-laird","188.0","188.0","170.91826","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"641","3","SG-1614BBBK1655","7414","3","yagi-9-laird","311.0","311.0","293.91827","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"641","3","SG-1614BBBK1655","8142","1","yagi-9-laird","42.0","42.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"641","3","SG-1614BBBK1655","8142","2","yagi-9-laird","184.0","184.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"641","3","SG-1614BBBK1655","8142","3","yagi-9-laird","318.0","318.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","1113","1","yagi-9","50.0","50.0","32.454075","","","","4.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"642","3","SG-5113BBBK3118","1113","2","yagi-9","230.0","230.0","212.45407","","","","3.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"642","3","SG-5113BBBK3118","1113","3","yagi-9","105.0","105.0","87.45408","","","","3.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"642","3","SG-5113BBBK3118","3147","1","yagi-9","330.0","330.0","312.60233","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"642","3","SG-5113BBBK3118","3147","2","yagi-9","220.0","220.0","202.60234","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"642","3","SG-5113BBBK3118","3147","3","yagi-9","130.0","130.0","112.60233","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"642","3","SG-5113BBBK3118","3148","1","yagi-9","37.0","37.0","19.681757","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","3148","2","yagi-9","213.0","213.0","195.68176","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","3148","3","yagi-9","304.0","304.0","286.68176","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","5703","1","yagi-9","5.0","5.0","348.06146","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","5703","2","yagi-9","95.0","95.0","78.06146","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","5703","3","yagi-9","182.0","182.0","165.06146","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","5703","4","omni-mast","","","","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","7415","1","yagi-9-laird","14.0","14.0","357.18033","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","7415","2","yagi-9-laird","188.0","188.0","171.18033","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","7415","3","yagi-9-laird","92.0","92.0","75.18033","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","7415","4","omni-mast","","","","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","8143","1","yagi-9-laird","10.0","10.0","353.27814","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","8143","2","yagi-9-laird","184.0","184.0","167.27812","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","8143","3","yagi-9-laird","102.0","102.0","85.27813","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"642","3","SG-5113BBBK3118","8143","4","omni-mast","","","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"643","3","SG-1614BBBK1899","1114","1","yagi-9","345.0","345.0","","","","","9.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"643","3","SG-1614BBBK1899","1114","2","yagi-9","90.0","90.0","","","","","8.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"643","3","SG-1614BBBK1899","1114","3","yagi-9","215.0","215.0","","","","","8.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"643","3","SG-1614BBBK1899","3146","1","omni-mast","","","","","","","","","","","","","","","","","active","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","1115","1","yagi-9","70.0","70.0","","","","","15.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","1115","2","yagi-9","310.0","310.0","","","","","14.9","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","1115","3","yagi-9","145.0","145.0","","","","","14.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","3144","1","yagi-9","120.0","120.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","3144","2","yagi-9","260.0","260.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","3144","3","yagi-9","86.0","86.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","3415","1","yagi-9","234.0","234.0","216.82794","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","3415","2","yagi-9","108.0","108.0","90.82795","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","3415","3","yagi-9","170.0","170.0","152.82794","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","4461","1","yagi-9","","","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","4461","2","yagi-9","","","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","4461","3","yagi-9","","","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"644","3","SG-5113BBBK3157","4996","1","yagi-9","310.0","310.0","293.05887","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"644","3","SG-5113BBBK3157","4996","2","yagi-9","70.0","70.0","53.058876","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"644","3","SG-5113BBBK3157","4996","3","yagi-9","120.0","120.0","103.058876","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"644","3","SG-5113BBBK3157","5702","1","yagi-9","66.0","66.0","49.175606","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"644","3","SG-5113BBBK3157","5702","2","yagi-9","166.0","166.0","149.1756","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"644","3","SG-5113BBBK3157","5702","3","yagi-9","318.0","318.0","301.1756","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"645","3","SG-5113BBBK2919","1116","1","yagi-9","25.0","25.0","7.817494","","","","4.5","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
